,index,pop_cat,offer_cat,mode,time,Akaki Kality,Nifas Silk Lafto,Kolfe Keraniyo,Bole,Lideta,Kirkos,Yeka,Addis Ketema,Arada,Gulele,Lemi Kura
1216,1216,women_rep,shop_seafood,walk,900,2.804769806547684,,,0.03932376719201154,17.300583073622832,,,8.417448001618123,,,
1223,1223,women_rep,amenity_fast_food,multimodal,300,0.3373994407472486,1.3663946126589552,0.7524819812261785,8.859082980257456,1.7957987106448887,6.267042920587597,0.8811686808058377,1.2203437043879033,4.6168168752414145,,0.8215959684595008
1230,1230,women_rep,amenity_fast_food,multimodal,600,2.930240795185344,6.394078053896651,5.009942839514574,33.72293920766361,10.666186286880329,39.739166690925416,5.48857472413558,7.550584281877561,31.401450364924617,0.9772685069413725,4.386190567337703
1237,1237,women_rep,amenity_fast_food,multimodal,900,7.8335348416969905,15.579873853130849,10.807900513831244,50.84001329824348,29.332577147382207,76.59588256311034,12.411836922307991,17.60395475942282,66.19075859056687,5.135190583683658,10.229596418121181
1244,1244,women_rep,amenity_ice_cream,multimodal,300,,,,1.9774237216554376,0.05273070500819104,1.9684038550915162,,,0.943882561160467,,0.37021395577312344
1251,1251,women_rep,amenity_ice_cream,multimodal,600,,0.2554387554822379,,9.325350505534166,1.8188989370538322,10.724715817084261,1.2357119866479382,,7.214314919968319,,2.6893775030867517
1258,1258,women_rep,amenity_ice_cream,multimodal,900,,1.2549392554074188,,16.959779021811837,5.571715084358315,21.697961256929254,4.056466776970863,,13.797777276251374,,5.632258674223096
1265,1265,women_rep,shop_deli,multimodal,300,,,,,,,,,1.4568622139650684,,
1272,1272,women_rep,shop_deli,multimodal,600,,,,,,,,,6.87392734758166,,
1279,1279,women_rep,shop_deli,multimodal,900,,,,,0.5089451356481868,,,,17.234619089927524,,
1286,1286,women_rep,shop_beverages,multimodal,300,,0.46222250992023994,0.0890053469935161,0.5168266545235801,,0.09861898384996444,1.258169125020658,0.9107945218326268,2.7495709390326644,,0.2638485293996239
1293,1293,women_rep,shop_beverages,multimodal,600,,2.489514220096731,0.8479382089348321,5.0053537954403255,0.025011408500607738,0.6384058097013868,5.207006075389453,4.178543399171953,14.40215947999724,,1.0623050072326194
1300,1300,women_rep,shop_beverages,multimodal,900,,7.160394320343366,1.9476952076594123,13.538611276106828,0.5380912402157358,3.2359905945547456,11.341739453003168,9.713452605551891,32.69309434797877,,2.2243490747915478
1307,1307,women_rep,shop_butcher,multimodal,300,0.2640517362369772,0.9406633535218919,0.592238720614578,2.3369553074109715,0.027720123822270282,2.317234918019127,0.8036969445456201,0.20906951863234785,,,0.9976858634006028
1314,1314,women_rep,shop_butcher,multimodal,600,1.2909195993807774,4.583752243517217,3.3772600460362963,12.594840863498552,0.1164245200535352,14.882205131027066,5.315181140413836,1.265820903719488,,0.04601277795614391,4.655688416695435
1321,1321,women_rep,shop_butcher,multimodal,900,3.8177480197596285,10.787264876657279,8.040202884292848,27.217664577899413,0.6320188231477625,36.528779613980724,13.572704897027672,1.6421460372577141,,0.22086133418949078,10.403191804511792
1328,1328,women_rep,amenity_restaurant,multimodal,300,1.7860166048251098,6.413449445361706,2.649626612400796,21.751660938209806,13.28153588178084,31.912067412091883,8.244152621076436,5.245734742154386,19.11271574682683,4.105109136517123,3.3650305858209704
1335,1335,women_rep,amenity_restaurant,multimodal,600,6.324920988020104,28.000871255521982,12.140016262398163,44.20321556496951,57.37611802403912,82.9584661468929,24.49218428557902,24.36498380070525,71.05317162511867,23.51018015911258,17.14671329155256
1342,1342,women_rep,amenity_restaurant,multimodal,900,13.658372913056441,48.1787707159518,22.071713586670967,55.78158442959308,84.87582600858029,98.58251737911851,35.20358743471044,51.07166295222236,93.49168687589776,44.86492378788987,31.867634558932213
1349,1349,women_rep,shop_wine,multimodal,300,,,,,,0.29899805393795187,,,,,
1356,1356,women_rep,shop_wine,multimodal,600,,,,0.23594260315206922,,3.0262371685970346,,,,,
1363,1363,women_rep,shop_wine,multimodal,900,,,,1.129153886513474,,7.155481576429184,,,,,
1370,1370,women_rep,healthy_offers,multimodal,300,0.5391056281504951,1.5447962831544861,0.592238720614578,6.112036957844079,1.3726131043569891,4.80065229791875,2.949753350446439,1.847272394404322,2.1545145417793266,1.0527539034144227,1.5224571572045411
1377,1377,women_rep,healthy_offers,multimodal,600,2.574781574254785,9.172436037464323,3.3772600460362963,28.902968886128477,10.500428751522135,23.72476724554719,19.16459339981315,11.041965461528372,12.263367535880871,7.888616737335973,6.775495524262981
1384,1384,women_rep,healthy_offers,multimodal,900,6.622517826307313,20.15068675002033,8.21943133342735,47.18852063041385,28.733599020177948,53.489350680771665,38.192782845990365,20.49056493869114,32.77275371741493,18.810553425968106,15.25229565970788
