shapeID,shapeName,class_-3_months_SPEI3,class_-2_months_SPEI3,class_-1_months_SPEI3,class_0_months_SPEI3,class_1_months_SPEI3,class_2_months_SPEI3,class_3_months_SPEI3,class_-3_months_SPEI6,class_-2_months_SPEI6,class_-1_months_SPEI6,class_0_months_SPEI6,class_1_months_SPEI6,class_2_months_SPEI6,class_3_months_SPEI6,class_-3_months_SPEI12,class_-2_months_SPEI12,class_-1_months_SPEI12,class_0_months_SPEI12,class_1_months_SPEI12,class_2_months_SPEI12,class_3_months_SPEI12,drought_resistance,ag_area_ha,geometry
10113027,Phường Yên Hòa,17.0,18.0,42.0,269.0,35.0,33.0,17.0,12.0,23.0,35.0,278.0,44.0,25.0,14.0,11.0,11.0,42.0,272.0,65.0,26.0,4.0,0.304649912636996,0.0,"POLYGON ((105.78328553367355 21.020197941575486, 105.78416396734498 21.026266778031577, 105.7937421038546 21.026253360758563, 105.79837505881447 21.031247534672207, 105.80019889407956 21.028723688587412, 105.79829041509275 21.023858820053242, 105.81360734992465 21.008827205076603, 105.7926897742386 21.00106394312812, 105.7884179097375 21.015266147088393, 105.78328553367355 21.020197941575486))"
10115122,Xã Sóc Sơn,18.0,35.0,49.0,287.0,74.0,48.0,20.0,18.0,35.0,54.0,296.0,64.0,37.0,13.0,10.0,25.0,63.0,311.0,73.0,33.0,12.0,0.3069500882082039,3003.7410014849656,"POLYGON ((105.81233651864441 21.235046350668686, 105.81688036066521 21.24753621646031, 105.82624895464248 21.25270431506461, 105.82452331404144 21.260507767378392, 105.82025590952303 21.264231167629745, 105.82434934441706 21.271276500288124, 105.82206634414291 21.276912781100485, 105.82462579674163 21.298757929920974, 105.83420396845624 21.301812437317448, 105.84236412863598 21.295560756061626, 105.85266016253652 21.297710101178954, 105.85668227390993 21.29514605159549, 105.85872010747693 21.288493113563504, 105.86516795803647 21.287066208590545, 105.86662606220891 21.293362471679835, 105.8829151658877 21.293398100606733, 105.88724942222107 21.282843444251164, 105.88473893403963 21.282085332465, 105.884453610654 21.275004311824475, 105.88172460038963 21.278014230461476, 105.87955299830739 21.276350933866418, 105.88225975353825 21.275401167816945, 105.88454725474028 21.26184104855802, 105.88710675856095 21.26273283302714, 105.88441346468345 21.255625087983017, 105.88755267246736 21.247857269905175, 105.87980721979905 21.24133814479215, 105.87362687685015 21.242996856808205, 105.87229362843208 21.238082922149484, 105.87010421480592 21.238684930463773, 105.86650572540262 21.23388249939631, 105.86255051351779 21.234105434686644, 105.862126880184 21.22806779946023, 105.87791656213884 21.21946179176856, 105.8856665068956 21.218690342309095, 105.8851714901505 21.213419719053284, 105.88082832086761 21.209705200490063, 105.88308022907536 21.20697176641817, 105.87566919637011 21.201790301116006, 105.87221782199477 21.206945102246618, 105.87184327056893 21.197576524259347, 105.86423600666605 21.20011814824616, 105.85971000231218 21.195097238475398, 105.8456504582391 21.188671670545624, 105.83831974994908 21.189099707546696, 105.83319620224027 21.1927695638952, 105.83307579743152 21.198013484576478, 105.82554886023453 21.198218566712924, 105.82545524576572 21.201660999437593, 105.8227351613237 21.20171009371534, 105.82141974552404 21.20919241446676, 105.82840712538409 21.2155778443042, 105.81956031676161 21.221352401566538, 105.82034513191282 21.22355968021333, 105.81526167413766 21.22442918356185, 105.81563629087103 21.23396717585263, 105.81233651864441 21.235046350668686))"
10115123,Xã Đa Phúc,18.0,35.0,49.0,287.0,74.0,48.0,20.0,18.0,35.0,54.0,296.0,64.0,37.0,13.0,10.0,25.0,63.0,311.0,73.0,33.0,12.0,0.3630328388605066,3380.0553007005633,"POLYGON ((105.862126880184 21.22806779946023, 105.86255051351779 21.234105434686644, 105.86650572540262 21.23388249939631, 105.87010421480592 21.238684930463773, 105.87229362843208 21.238082922149484, 105.87362687685015 21.242996856808205, 105.87980721979905 21.24133814479215, 105.88755267246736 21.247857269905175, 105.88441346468345 21.255625087983017, 105.88710675856095 21.26273283302714, 105.88454725474028 21.26184104855802, 105.88225975353825 21.275401167816945, 105.87955299830739 21.276350933866418, 105.88172460038963 21.278014230461476, 105.884453610654 21.275004311824475, 105.88473893403963 21.282085332465, 105.88724942222107 21.282843444251164, 105.88663405154779 21.288930116649425, 105.88013716163348 21.298031105764455, 105.88043591989911 21.30842527681891, 105.8826922143109 21.313896606948607, 105.8962746424933 21.317793897539037, 105.89914635777623 21.317900840212914, 105.8975499891014 21.307738594015607, 105.90278499624029 21.302971787401432, 105.90907232356287 21.301651883672506, 105.9169916935287 21.305674037626044, 105.91688907057454 21.294784853240078, 105.93152832768385 21.29437913958043, 105.9311627111354 21.291766043392805, 105.9231362660391 21.287182152096108, 105.92301589302171 21.270763724963757, 105.93922024262075 21.246608765245213, 105.93801184200697 21.24336695710876, 105.93367319075588 21.24515063698894, 105.91945304779871 21.23114011973912, 105.90669561852124 21.23207204732216, 105.90531768287038 21.222346806249952, 105.91116808623963 21.224125931653678, 105.9153328832639 21.21720989103479, 105.91588130719725 21.208572604741544, 105.9103342237117 21.20730178908301, 105.91385692366482 21.20295415422993, 105.90707463101671 21.196769396330897, 105.90555401492519 21.182749958882173, 105.9005598270607 21.181769004457912, 105.90123322721251 21.177795920922872, 105.89663588975299 21.177006624337217, 105.89849976096298 21.18308439601205, 105.88953698428398 21.185108796127373, 105.88685261678579 21.18994251290209, 105.8812118512781 21.187253634828114, 105.87641383490923 21.187436534541856, 105.8820501546995 21.18926022358816, 105.88618813982427 21.198490616376322, 105.89201178021627 21.2024280318269, 105.88706213138053 21.20580796843386, 105.8798830293086 21.20309241642364, 105.8856665068956 21.218690342309095, 105.87791656213884 21.21946179176856, 105.862126880184 21.22806779946023))"
10115124,Xã Nội Bài,16.0,24.0,29.0,268.0,47.0,31.0,16.0,11.0,24.0,36.0,272.0,46.0,29.0,13.0,7.0,15.0,41.0,280.0,52.0,26.0,10.0,0.3183493282925758,2364.163220630463,"POLYGON ((105.72990117535811 21.23809184542063, 105.73530559924392 21.235202419797965, 105.74118717386607 21.24002265833999, 105.75303945390793 21.236865642111333, 105.7609855792333 21.24035265149517, 105.76475790193267 21.238288056442116, 105.77065734895959 21.24195787458527, 105.76937758943154 21.248017843744247, 105.77832256967629 21.259562447136176, 105.78145281999019 21.260249140925875, 105.7804807180139 21.26200156425812, 105.78962184987454 21.260650440695407, 105.7957130548124 21.265867606232742, 105.797759713294 21.273510537699075, 105.80311069042078 21.27908441276424, 105.80321772945695 21.285804214846245, 105.80834564381347 21.2843193607311, 105.80995540185964 21.277742241146896, 105.82245423273 21.28792229430672, 105.82434934441706 21.271276500288124, 105.82025590952303 21.264231167629745, 105.82452331404144 21.260507767378392, 105.82624895464248 21.25270431506461, 105.81688036066521 21.24753621646031, 105.81233651864441 21.235046350668686, 105.81563629087103 21.23396717585263, 105.81526167413766 21.22442918356185, 105.82034513191282 21.22355968021333, 105.81956031676161 21.221352401566538, 105.82840712538409 21.2155778443042, 105.82141974552404 21.20919241446676, 105.8227351613237 21.20171009371534, 105.82545524576572 21.201660999437593, 105.82554886023453 21.198218566712924, 105.83307579743152 21.198013484576478, 105.83319620224027 21.1927695638952, 105.83831974994908 21.189099707546696, 105.83542128638533 21.186286069352988, 105.82907157576446 21.188399688255874, 105.81651469930878 21.184101043781396, 105.81313026090257 21.18470310113472, 105.8153464152098 21.1875836045732, 105.8122963882147 21.19079421436357, 105.79993582429913 21.187498904715763, 105.79544551299391 21.192341521126945, 105.79006332044406 21.190589076271063, 105.78707130099961 21.197438265425333, 105.77088025550384 21.205620704938028, 105.7689360789409 21.213843266714743, 105.76097214644639 21.214097458328432, 105.75777499291591 21.22301116349299, 105.75393574212565 21.22190984102802, 105.74971743203768 21.228192630834332, 105.73357991605376 21.23336079348851, 105.72990117535811 21.23809184542063))"
10115125,Xã Trung Giã,22.0,38.0,60.0,305.0,83.0,56.0,22.0,21.0,44.0,65.0,311.0,79.0,47.0,17.0,10.0,34.0,81.0,334.0,80.0,43.0,14.0,0.3395960262871651,2339.686506019747,"POLYGON ((105.78452069787542 21.359718347531956, 105.78890845931342 21.372685415587277, 105.79597164012208 21.37631510189936, 105.79662710670281 21.382410721257337, 105.799128703126 21.381719559049788, 105.80106836162122 21.385407171345484, 105.8127334341323 21.380528984999767, 105.81640774215406 21.383003721517486, 105.82135730740157 21.37797385995407, 105.83187184323585 21.373907148969554, 105.83969316066907 21.37721133213082, 105.84708628022196 21.37751009892146, 105.84946751494654 21.374312952325983, 105.85669571364082 21.37635072279532, 105.85950042873407 21.36699554710615, 105.85734225573769 21.36594320844411, 105.85346733745585 21.369407977023734, 105.85158106769748 21.355937020281893, 105.85472474176126 21.35253026787674, 105.85280736933638 21.348512574983854, 105.85923288453505 21.345360029149344, 105.85588861435964 21.344610910424443, 105.85768111779798 21.339433916091345, 105.86290721567944 21.33800694114861, 105.86832503270054 21.32725157024754, 105.87112983281034 21.329797783152216, 105.88935856294142 21.325164759291575, 105.89674289291042 21.327514693387894, 105.8993782011472 21.325383233943466, 105.89914635777623 21.317900840212914, 105.8819208469305 21.31285759501839, 105.88138130385883 21.29378160333115, 105.86662606220891 21.293362471679835, 105.86516795803647 21.287066208590545, 105.85983042434164 21.28784208705877, 105.85467125217954 21.29696091298733, 105.85016313008498 21.298383388349656, 105.84236412863598 21.295560756061626, 105.83304014186058 21.301625121333057, 105.82462579674163 21.298757929920974, 105.82426020968487 21.28935366285561, 105.80995540185964 21.277742241146896, 105.80834564381347 21.2843193607311, 105.80057786927696 21.286441879252486, 105.79310886027346 21.300880491139285, 105.788890635777 21.303324094321994, 105.78905561548422 21.313642426015885, 105.79989569656436 21.329195765109173, 105.79789800911166 21.344503851248056, 105.7897957868272 21.348945174052147, 105.78452069787542 21.359718347531956))"
10115126,Xã Kim Anh,16.0,24.0,29.0,268.0,47.0,31.0,16.0,11.0,24.0,36.0,272.0,46.0,29.0,13.0,7.0,15.0,41.0,280.0,52.0,26.0,10.0,0.3088431492646808,1459.630884486093,"POLYGON ((105.72319464406984 21.266135134657347, 105.72930360860204 21.269323406715284, 105.7254331712426 21.27309583611653, 105.72893794241268 21.275949695442833, 105.73261675321285 21.275231714472653, 105.73358439297866 21.279378733343385, 105.73586745935084 21.27947237396216, 105.73633118551086 21.28697699684578, 105.74194076262579 21.287320317002276, 105.74306443585776 21.2928853219586, 105.74492389785784 21.291890917436884, 105.74936067959733 21.296104750312484, 105.753538863837 21.295159492368434, 105.75554547207251 21.299712177809127, 105.7613600856266 21.302780053601285, 105.7616856077139 21.3119880595012, 105.76785702461586 21.31818623547275, 105.77594583255582 21.336892175063035, 105.78759749380362 21.343942037575047, 105.79032198740163 21.34870877705812, 105.79789800911166 21.344503851248056, 105.79989569656436 21.32891482755927, 105.78883259735125 21.311907864955426, 105.788890635777 21.303324094321994, 105.79310886027346 21.300880491139285, 105.79866490786759 21.28845298997896, 105.80321772945695 21.285804214846245, 105.80311069042078 21.27908441276424, 105.797759713294 21.273510537699075, 105.7957130548124 21.265867606232742, 105.78962184987454 21.260650440695407, 105.7804807180139 21.26200156425812, 105.78145281999019 21.260249140925875, 105.77832256967629 21.259562447136176, 105.76937758943154 21.248017843744247, 105.77065734895959 21.24195787458527, 105.76475790193267 21.238288056442116, 105.7609855792333 21.24035265149517, 105.75188007951554 21.236954824472203, 105.7477598690319 21.239313629566702, 105.74476782266494 21.237654905171862, 105.74363966180016 21.240169820161185, 105.73751284640477 21.23674967262649, 105.73423542840366 21.241775110292558, 105.7254152643515 21.241944512361016, 105.72916097721838 21.248762468054053, 105.72324370836182 21.250942988772128, 105.72319464406984 21.266135134657347))"
10117113,Xã Thư Lâm,22.0,41.0,64.0,301.0,83.0,52.0,21.0,21.0,44.0,61.0,315.0,77.0,41.0,17.0,11.0,29.0,72.0,323.0,85.0,36.0,13.0,0.3466371220120938,2712.345528084891,"POLYGON ((105.84919550541089 21.189906834100725, 105.86423600666605 21.20011814824616, 105.87184327056893 21.197576524259347, 105.87221782199477 21.206945102246618, 105.87540610938696 21.201808189447924, 105.88651370187762 21.205794641953567, 105.8916773367353 21.203471406874453, 105.88618813982427 21.198490616376322, 105.88250492802482 21.18971956657146, 105.87641383490923 21.187436534541856, 105.88685261678579 21.18994251290209, 105.88953698428398 21.185108796127373, 105.89849976096298 21.18308439601205, 105.89663588975299 21.177006624337217, 105.90123322721251 21.177795920922872, 105.9005598270607 21.181769004457912, 105.90555401492519 21.182749958882173, 105.90719947497621 21.19227907182943, 105.91366512505124 21.191565657202446, 105.9156316078517 21.187298296566723, 105.92377398438917 21.182723256352556, 105.92039396725724 21.177809287737517, 105.9214151094866 21.173809462578177, 105.9124433545416 21.166755222818328, 105.9232120930119 21.161720886836317, 105.9197027522018 21.155094612796223, 105.9264360223745 21.14445971942253, 105.92373831154364 21.13806535076411, 105.9252766419634 21.134502499360696, 105.91964037088879 21.133356524679254, 105.91561377219698 21.135893703307968, 105.8997170496519 21.12600349876109, 105.89899920415665 21.131037759069024, 105.89708621754951 21.1307122349156, 105.89017906953329 21.121852044404744, 105.88056970711727 21.117816526654895, 105.8791249356235 21.119274682444537, 105.88400770411377 21.121972438218123, 105.88007918430216 21.12598558129681, 105.87116988632629 21.12749283427474, 105.86603746092685 21.13459613149938, 105.86516347791357 21.140919150343464, 105.86804851549066 21.143616950502807, 105.8649940400203 21.148129510562327, 105.8662292108787 21.152490517584013, 105.86288938503732 21.1545506316428, 105.86691144802747 21.153868370086816, 105.86960475897295 21.158519188396443, 105.8584035537023 21.166104135201206, 105.85738239589615 21.177550652095235, 105.85222768165059 21.180582872756638, 105.85507703869256 21.187779804940668, 105.84919550541089 21.189906834100725))"
10117114,Xã Đông Anh,24.0,44.0,77.0,314.0,89.0,62.0,23.0,22.0,46.0,69.0,325.0,91.0,47.0,18.0,14.0,31.0,77.0,335.0,96.0,43.0,13.0,0.3484233567580703,2003.5391614734167,"POLYGON ((105.8411022386381 21.10345377622722, 105.84304636807543 21.10738667754468, 105.84794243891726 21.107114719114183, 105.84509310139569 21.11179679882265, 105.84571738417407 21.139626004435463, 105.85147409034865 21.13744997629094, 105.85485851058192 21.13965720208985, 105.84576639153083 21.14198042302948, 105.84646647251795 21.14689432498054, 105.85042170175824 21.14738934522908, 105.85083195878218 21.149899787362877, 105.84677422586604 21.150247546463497, 105.84705958132153 21.154073455286518, 105.8616407961693 21.151777042105156, 105.86031650364919 21.156735551204207, 105.85440819475994 21.157119082602847, 105.85700778460658 21.167027226577815, 105.86960475897295 21.158519188396443, 105.86691144802747 21.153868370086816, 105.86288938503732 21.1545506316428, 105.8662292108787 21.152490517584013, 105.8649940400203 21.148129510562327, 105.86804851549066 21.143616950502807, 105.86523489097829 21.137476723619542, 105.87011756590903 21.128299925507008, 105.88007918430216 21.12598558129681, 105.88400770411377 21.121972438218123, 105.87913837697135 21.117914648842863, 105.89017906953329 21.121852044404744, 105.89708621754951 21.1307122349156, 105.89899920415665 21.131037759069024, 105.8997170496519 21.12600349876109, 105.90967871571863 21.13489048604382, 105.91561377219698 21.135893703307968, 105.91964037088879 21.133356524679254, 105.9166616869976 21.131153682964364, 105.91786564897268 21.12843363312545, 105.9130765554797 21.12554419078514, 105.91534175626532 21.118690493624264, 105.90541133736812 21.113905960204242, 105.89682310051771 21.098245558422157, 105.90575028636736 21.08985356404325, 105.90266006559337 21.079481691707397, 105.90066244111256 21.082366728107683, 105.89590452384914 21.081974317904503, 105.86690705747557 21.066728653592655, 105.84359036958469 21.08143030839127, 105.8456594175327 21.086379843644025, 105.84401844040732 21.099890981103258, 105.8411022386381 21.10345377622722))"
10117115,Xã Phúc Thịnh,16.0,24.0,29.0,268.0,47.0,31.0,16.0,11.0,24.0,36.0,272.0,46.0,29.0,13.0,7.0,15.0,41.0,280.0,52.0,26.0,10.0,0.3533910293953735,1383.9026288179125,"POLYGON ((105.7715714555664 21.147286742900246, 105.77181227465216 21.17797875571537, 105.78378941447285 21.1773054437871, 105.78554629080786 21.1805650037385, 105.78983591236108 21.180315346802395, 105.79083475451539 21.185135629873905, 105.78842686626429 21.187436451465658, 105.79322485026685 21.192172014144248, 105.80080081204129 21.187320540209615, 105.8122963882147 21.19079421436357, 105.8150654978181 21.184145702914893, 105.82827785481433 21.188279274787355, 105.83508246483008 21.186254866407527, 105.83980909025075 21.19005843272806, 105.84919550541089 21.189906834100725, 105.85507703869256 21.187779804940668, 105.85222768165059 21.180582872756638, 105.85738239589615 21.177550652095235, 105.85962085062877 21.169301308934788, 105.8553757569023 21.165622607917726, 105.8575250368828 21.163673934289648, 105.85440819475994 21.157119082602847, 105.86031650364919 21.156735551204207, 105.8616407961693 21.151777042105156, 105.84705958132153 21.154073455286518, 105.84677422586604 21.150247546463497, 105.85083195878218 21.149899787362877, 105.85042170175824 21.14738934522908, 105.84646647251795 21.14689432498054, 105.84576639153083 21.14198042302948, 105.85485851058192 21.13965720208985, 105.85147409034865 21.13744997629094, 105.84571738417407 21.139626004435463, 105.84436184744887 21.12635569022119, 105.83974664594787 21.130453672656692, 105.81729511216713 21.125597670826753, 105.80929988799159 21.1280011646722, 105.80429681182737 21.13472545803418, 105.80616513419858 21.14475399275029, 105.80061799716444 21.154323248820443, 105.79188268475805 21.148892037900488, 105.78254082081679 21.1518350280603, 105.7726862652023 21.14498586442717, 105.7715714555664 21.147286742900246))"
10117116,Xã Thiên Lộc,22.0,33.0,58.0,299.0,59.0,47.0,21.0,16.0,33.0,53.0,306.0,71.0,39.0,16.0,11.0,19.0,58.0,305.0,83.0,38.0,10.0,0.3090386018639038,744.269138299994,"POLYGON ((105.73192999803229 21.12236036601668, 105.73777591630197 21.12029131224758, 105.73982264529235 21.1286878699783, 105.74548569800223 21.131965302334486, 105.74728715934175 21.137226993812106, 105.75284325433098 21.13148818934536, 105.75301267906394 21.13468979392027, 105.76719709319256 21.13495734465903, 105.77430932477355 21.147407158443873, 105.78069029180762 21.151322250535063, 105.79188268475805 21.148892037900488, 105.7995968885141 21.154256339171944, 105.80249532911692 21.152356760100094, 105.80631678282614 21.143215560111226, 105.80398017166176 21.135786689631253, 105.80947384347648 21.12841585039948, 105.80602244307696 21.122618970747933, 105.79494607875644 21.118596928877192, 105.78997411266985 21.123278912726438, 105.7851850801096 21.1211519704694, 105.78073489343996 21.1110744006296, 105.78894858465867 21.106699988578935, 105.78895306293103 21.097648017492656, 105.75009191539817 21.098829738169446, 105.73497117018091 21.11231850867405, 105.73192999803229 21.12236036601668))"
10117117,Xã Vĩnh Thanh,22.0,33.0,58.0,299.0,59.0,47.0,21.0,16.0,33.0,53.0,306.0,71.0,39.0,16.0,11.0,19.0,58.0,305.0,83.0,38.0,10.0,0.2922013370636207,799.8787109955202,"POLYGON ((105.78073489343996 21.1110744006296, 105.7851850801096 21.1211519704694, 105.78997411266985 21.123278912726438, 105.79494607875644 21.118596928877192, 105.80602244307696 21.122618970747933, 105.80929988799159 21.1280011646722, 105.81729511216713 21.125597670826753, 105.83974664594787 21.130453672656692, 105.844098714993 21.12632004472037, 105.84509310139569 21.11179679882265, 105.84794243891726 21.107114719114183, 105.84304636807543 21.10738667754468, 105.8411022386381 21.10345377622722, 105.84401844040732 21.099890981103258, 105.8456594175327 21.086379843644025, 105.84359036958469 21.08143030839127, 105.83565761970677 21.082250774549973, 105.8221331719998 21.09119569336791, 105.80795769520994 21.096256774172225, 105.78895306293103 21.097648017492656, 105.78894858465867 21.106699988578935, 105.78073489343996 21.1110744006296))"
10119109,Xã Gia Lâm,14.0,23.0,42.0,265.0,42.0,30.0,15.0,12.0,26.0,33.0,278.0,45.0,23.0,14.0,8.0,16.0,40.0,284.0,61.0,16.0,6.0,0.3162453218350348,368.56405415968584,"POLYGON ((105.91985888484197 21.011984267559512, 105.92264132997168 21.01213141841228, 105.92583853947617 21.019787659201082, 105.94346534755819 21.022204537872398, 105.94523116639728 21.01732625142741, 105.95215610658076 21.012028830833785, 105.95399775597691 21.013460233374925, 105.95538895536075 21.00975019808769, 105.97041615330318 21.014503642414727, 105.97781377898518 20.99914203348341, 105.97209723142046 20.996074179538276, 105.96880636299849 20.98849815916673, 105.96232735467875 20.990665304634977, 105.96235855236009 20.984395779397065, 105.96532827266373 20.98503789871948, 105.96186360349168 20.976427392058252, 105.96474420428956 20.972628235190157, 105.96463268015384 20.963152660145006, 105.95543799131089 20.966247264661654, 105.9555628672055 20.96843665390754, 105.94947174455332 20.96585041598147, 105.94857989395022 20.96942661018756, 105.9334145044037 20.967535947963903, 105.9437641166036 20.977943474613046, 105.94646184401736 20.988672067561946, 105.95405566638375 20.991503589119887, 105.94731800736595 20.999043923395746, 105.94242194540846 20.99549893493786, 105.93774875752112 20.99972174123755, 105.92225341285409 21.001772868801762, 105.91985888484197 21.011984267559512))"
10119110,Xã Thuận An,14.0,23.0,42.0,265.0,42.0,30.0,15.0,12.0,26.0,33.0,278.0,45.0,23.0,14.0,8.0,16.0,40.0,284.0,61.0,16.0,6.0,0.3083439650422425,1817.541407647931,"POLYGON ((105.92698447856637 21.02568262293406, 105.93680793093942 21.03827955408248, 105.94541842537457 21.043514527534544, 105.94394249978572 21.048504277299312, 105.95306133096044 21.045926881158213, 105.953181723085 21.039207071323748, 105.96003980733924 21.04387131128119, 105.95833194174764 21.04824119955083, 105.96098962427827 21.045110878925783, 105.95900527876586 21.049182092149724, 105.96250566565429 21.051790655636054, 105.9646103574053 21.04706397525645, 105.97217298831568 21.048611309840652, 105.98630392403763 21.039751038131076, 105.99150318667238 21.039862545243725, 105.99456661091703 21.060633076635156, 106.0018840231617 21.070001596770922, 106.00628072011487 21.062982973127998, 106.00835863456051 21.064628403480715, 106.00950462212379 21.062559389659697, 106.00819364161211 21.055625460565164, 106.01058372183171 21.05773911611931, 106.01378985128358 21.055723595185814, 106.01427587769831 21.0507115371803, 106.01990320268457 21.04749655160635, 106.01866362208628 21.03807892920681, 106.0122469497236 21.029793935928204, 106.00694059651636 21.02858992085371, 106.00944221135501 21.024612457357925, 106.00368992690386 21.01930608230365, 106.00682474361487 21.016171359834896, 106.0048002881813 21.011203927626397, 106.00970530515639 21.010896248883384, 105.998735927096 21.00657089805247, 106.00122407449973 21.00003829981816, 105.9913248485767 21.001166464833158, 105.9848324332337 20.996350609943956, 105.97773353706225 20.999052855191906, 105.97041615330318 21.014503642414727, 105.95538895536075 21.00975019808769, 105.95399775597691 21.013460233374925, 105.95215610658076 21.012028830833785, 105.94523116639728 21.01732625142741, 105.94346534755819 21.022204537872398, 105.93934510783438 21.02037180335712, 105.93476118316528 21.02467041997484, 105.92698447856637 21.02568262293406))"
